"Time","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-nethermind:5054"", job=""cl-01-lighthouse-nethermind"", service=""cl-01-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-nethermind:5054"", job=""cl-02-lighthouse-nethermind"", service=""cl-02-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-nethermind:5054"", job=""cl-03-lighthouse-nethermind"", service=""cl-03-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-nethermind:5054"", job=""cl-04-lighthouse-nethermind"", service=""cl-04-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-nethermind:5054"", job=""cl-05-lighthouse-nethermind"", service=""cl-05-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-nethermind:5054"", job=""cl-06-lighthouse-nethermind"", service=""cl-06-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-nethermind:5054"", job=""cl-07-lighthouse-nethermind"", service=""cl-07-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-nethermind:5054"", job=""cl-08-lighthouse-nethermind"", service=""cl-08-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-nethermind:5054"", job=""cl-09-lighthouse-nethermind"", service=""cl-09-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-nethermind:5054"", job=""cl-10-lighthouse-nethermind"", service=""cl-10-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-nethermind:5054"", job=""cl-11-lighthouse-nethermind"", service=""cl-11-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-nethermind:5054"", job=""cl-12-lighthouse-nethermind"", service=""cl-12-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-nethermind:5054"", job=""cl-03-lighthouse-nethermind"", service=""cl-03-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-nethermind:5054"", job=""cl-04-lighthouse-nethermind"", service=""cl-04-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-nethermind:5054"", job=""cl-05-lighthouse-nethermind"", service=""cl-05-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-nethermind:5054"", job=""cl-12-lighthouse-nethermind"", service=""cl-12-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-nethermind:5054"", job=""cl-01-lighthouse-nethermind"", service=""cl-01-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-nethermind:5054"", job=""cl-11-lighthouse-nethermind"", service=""cl-11-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-nethermind:5054"", job=""cl-02-lighthouse-nethermind"", service=""cl-02-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-nethermind:5054"", job=""cl-08-lighthouse-nethermind"", service=""cl-08-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-nethermind:5054"", job=""cl-06-lighthouse-nethermind"", service=""cl-06-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-nethermind:5054"", job=""cl-10-lighthouse-nethermind"", service=""cl-10-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-nethermind:5054"", job=""cl-09-lighthouse-nethermind"", service=""cl-09-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-nethermind:5054"", job=""cl-07-lighthouse-nethermind"", service=""cl-07-lighthouse-nethermind"", supernode=""True""}"
2025-11-28 21:27:15,1.57 Mb/s,1.25 Mb/s,1.55 Mb/s,1.38 Mb/s,880 kb/s,1.46 Mb/s,1.91 Mb/s,1.15 Mb/s,1.16 Mb/s,1.19 Mb/s,1.48 Mb/s,1.71 Mb/s,,,,,,,,,,,,
2025-11-28 21:27:30,1.53 Mb/s,1.26 Mb/s,1.53 Mb/s,1.37 Mb/s,860 kb/s,1.47 Mb/s,1.48 Mb/s,1.16 Mb/s,1.14 Mb/s,1.18 Mb/s,1.49 Mb/s,1.68 Mb/s,,,,,,,,,,,,
2025-11-28 21:27:45,1.54 Mb/s,1.23 Mb/s,1.50 Mb/s,1.37 Mb/s,845 kb/s,1.46 Mb/s,1.45 Mb/s,1.15 Mb/s,1.13 Mb/s,1.16 Mb/s,1.49 Mb/s,1.38 Mb/s,,,,,,,,,,,,
2025-11-28 21:28:00,1.53 Mb/s,910 kb/s,1.49 Mb/s,1.34 Mb/s,837 kb/s,1.44 Mb/s,1.45 Mb/s,1.12 Mb/s,1.12 Mb/s,1.13 Mb/s,1.47 Mb/s,1.37 Mb/s,,,,,,,,,,,,
2025-11-28 21:28:15,1.54 Mb/s,863 kb/s,1.46 Mb/s,1.01 Mb/s,820 kb/s,1.40 Mb/s,1.43 Mb/s,1.10 Mb/s,1.12 Mb/s,1.14 Mb/s,1.45 Mb/s,1.36 Mb/s,,,,,,,,,,,,
2025-11-28 21:28:30,1.48 Mb/s,870 kb/s,1.46 Mb/s,997 kb/s,800 kb/s,1.11 Mb/s,1.41 Mb/s,1.12 Mb/s,1.09 Mb/s,1.13 Mb/s,1.44 Mb/s,1.34 Mb/s,,,,,,,,,,,,
2025-11-28 21:28:45,1.19 Mb/s,869 kb/s,1.44 Mb/s,1.00 Mb/s,819 kb/s,1.09 Mb/s,1.38 Mb/s,1.10 Mb/s,1.07 Mb/s,1.13 Mb/s,1.43 Mb/s,1.35 Mb/s,,,,,,,,,,,,
2025-11-28 21:29:00,1.18 Mb/s,851 kb/s,1.42 Mb/s,1.01 Mb/s,804 kb/s,1.05 Mb/s,1.39 Mb/s,1.08 Mb/s,768 kb/s,1.10 Mb/s,1.11 Mb/s,1.34 Mb/s,,,,,,,,,,,,
2025-11-28 21:29:15,1.18 Mb/s,807 kb/s,768 kb/s,975 kb/s,789 kb/s,1.03 Mb/s,1.37 Mb/s,1.06 Mb/s,740 kb/s,1.10 Mb/s,1.10 Mb/s,1.33 Mb/s,,,,,,,,,,,,
2025-11-28 21:29:30,1.15 Mb/s,803 kb/s,764 kb/s,957 kb/s,743 kb/s,1.04 Mb/s,1.35 Mb/s,1.07 Mb/s,706 kb/s,1.09 Mb/s,1.12 Mb/s,1.00 Mb/s,,,,,,,,,,,,
2025-11-28 21:29:45,1.17 Mb/s,790 kb/s,718 kb/s,945 kb/s,753 kb/s,1.04 Mb/s,1.01 Mb/s,1.06 Mb/s,695 kb/s,1.06 Mb/s,1.12 Mb/s,1.01 Mb/s,,,,,,,,,,,,
2025-11-28 21:30:00,1.15 Mb/s,760 kb/s,728 kb/s,949 kb/s,748 kb/s,1.03 Mb/s,1.02 Mb/s,1.05 Mb/s,705 kb/s,1.03 Mb/s,786 kb/s,1.01 Mb/s,,,,,,,,,,,,
2025-11-28 21:30:15,838 kb/s,738 kb/s,712 kb/s,927 kb/s,729 kb/s,998 kb/s,1.02 Mb/s,1.03 Mb/s,699 kb/s,1.04 Mb/s,756 kb/s,994 kb/s,,,,,,,,,,,,
2025-11-28 21:30:30,797 kb/s,756 kb/s,704 kb/s,886 kb/s,679 kb/s,704 kb/s,986 kb/s,1.04 Mb/s,683 kb/s,1.03 Mb/s,745 kb/s,659 kb/s,,,,,,,,,,,,
2025-11-28 21:30:45,809 kb/s,754 kb/s,656 kb/s,876 kb/s,692 kb/s,706 kb/s,660 kb/s,1.02 Mb/s,670 kb/s,1.01 Mb/s,739 kb/s,665 kb/s,,,,,,,,,,,,
2025-11-28 21:31:00,798 kb/s,719 kb/s,661 kb/s,863 kb/s,696 kb/s,688 kb/s,671 kb/s,997 kb/s,690 kb/s,672 kb/s,717 kb/s,669 kb/s,,,,,,,,,,,,
2025-11-28 21:31:15,800 kb/s,699 kb/s,645 kb/s,646 kb/s,675 kb/s,666 kb/s,649 kb/s,666 kb/s,694 kb/s,676 kb/s,681 kb/s,652 kb/s,,,,,,,,,,,,
2025-11-28 21:31:30,773 kb/s,700 kb/s,652 kb/s,631 kb/s,658 kb/s,681 kb/s,639 kb/s,676 kb/s,685 kb/s,666 kb/s,695 kb/s,640 kb/s,,,,,,,,,,,,
2025-11-28 21:31:45,796 kb/s,692 kb/s,638 kb/s,644 kb/s,684 kb/s,688 kb/s,631 kb/s,676 kb/s,665 kb/s,674 kb/s,693 kb/s,660 kb/s,,,,,,,,,,,,
2025-11-28 21:32:00,790 kb/s,688 kb/s,664 kb/s,646 kb/s,676 kb/s,688 kb/s,637 kb/s,670 kb/s,682 kb/s,655 kb/s,682 kb/s,657 kb/s,,,,,,,,,,,,
2025-11-28 21:32:15,802 kb/s,671 kb/s,654 kb/s,637 kb/s,669 kb/s,672 kb/s,632 kb/s,658 kb/s,677 kb/s,672 kb/s,674 kb/s,656 kb/s,,,,,,,,,,,,
2025-11-28 21:32:30,773 kb/s,693 kb/s,663 kb/s,621 kb/s,654 kb/s,692 kb/s,630 kb/s,671 kb/s,672 kb/s,668 kb/s,692 kb/s,642 kb/s,,,,,,,,,,,,
2025-11-28 21:32:45,798 kb/s,692 kb/s,637 kb/s,624 kb/s,669 kb/s,688 kb/s,617 kb/s,674 kb/s,659 kb/s,668 kb/s,691 kb/s,667 kb/s,,,,,,,,,,,,
2025-11-28 21:33:00,787 kb/s,685 kb/s,654 kb/s,629 kb/s,670 kb/s,691 kb/s,636 kb/s,659 kb/s,679 kb/s,650 kb/s,692 kb/s,661 kb/s,,,,,,,,,,,,
2025-11-28 21:33:15,793 kb/s,685 kb/s,650 kb/s,625 kb/s,667 kb/s,676 kb/s,635 kb/s,640 kb/s,680 kb/s,653 kb/s,684 kb/s,655 kb/s,,,,,,,,,,,,
2025-11-28 21:33:30,768 kb/s,696 kb/s,657 kb/s,617 kb/s,656 kb/s,693 kb/s,639 kb/s,661 kb/s,672 kb/s,644 kb/s,710 kb/s,642 kb/s,,,,,,,,,,,,
2025-11-28 21:33:45,794 kb/s,696 kb/s,641 kb/s,629 kb/s,671 kb/s,687 kb/s,623 kb/s,669 kb/s,661 kb/s,654 kb/s,713 kb/s,661 kb/s,,,,,,,,,,,,
2025-11-28 21:34:00,796 kb/s,693 kb/s,661 kb/s,631 kb/s,671 kb/s,683 kb/s,637 kb/s,661 kb/s,677 kb/s,634 kb/s,708 kb/s,659 kb/s,,,,,,,,,,,,
2025-11-28 21:34:15,804 kb/s,685 kb/s,653 kb/s,629 kb/s,670 kb/s,671 kb/s,638 kb/s,652 kb/s,683 kb/s,651 kb/s,693 kb/s,657 kb/s,,,,,,,,,,,,
2025-11-28 21:34:30,768 kb/s,702 kb/s,661 kb/s,613 kb/s,666 kb/s,693 kb/s,632 kb/s,673 kb/s,675 kb/s,650 kb/s,716 kb/s,647 kb/s,,,,,,,,,,,,
2025-11-28 21:34:45,785 kb/s,702 kb/s,646 kb/s,627 kb/s,684 kb/s,696 kb/s,618 kb/s,666 kb/s,661 kb/s,660 kb/s,717 kb/s,658 kb/s,,,,,,,,,,,,
2025-11-28 21:35:00,785 kb/s,702 kb/s,664 kb/s,631 kb/s,688 kb/s,697 kb/s,629 kb/s,659 kb/s,666 kb/s,639 kb/s,707 kb/s,665 kb/s,,,,,,,,,,,,
2025-11-28 21:35:15,789 kb/s,684 kb/s,665 kb/s,630 kb/s,674 kb/s,682 kb/s,629 kb/s,652 kb/s,673 kb/s,652 kb/s,695 kb/s,669 kb/s,,,,,,,,,,,,
2025-11-28 21:35:30,754 kb/s,708 kb/s,678 kb/s,619 kb/s,655 kb/s,700 kb/s,631 kb/s,667 kb/s,670 kb/s,647 kb/s,707 kb/s,656 kb/s,,,,,,,,,,,,
2025-11-28 21:35:45,780 kb/s,703 kb/s,659 kb/s,632 kb/s,660 kb/s,704 kb/s,615 kb/s,673 kb/s,648 kb/s,660 kb/s,708 kb/s,665 kb/s,,,,,,,,,,,,
2025-11-28 21:36:00,784 kb/s,692 kb/s,674 kb/s,638 kb/s,665 kb/s,702 kb/s,633 kb/s,671 kb/s,662 kb/s,642 kb/s,703 kb/s,665 kb/s,,,,,,,,,,,,
2025-11-28 21:36:15,782 kb/s,682 kb/s,665 kb/s,632 kb/s,654 kb/s,684 kb/s,628 kb/s,656 kb/s,667 kb/s,662 kb/s,699 kb/s,670 kb/s,,,,,,,,,,,,
2025-11-28 21:36:30,759 kb/s,706 kb/s,670 kb/s,617 kb/s,630 kb/s,704 kb/s,626 kb/s,675 kb/s,659 kb/s,655 kb/s,723 kb/s,653 kb/s,,,,,,,,,,,,
2025-11-28 21:36:45,787 kb/s,714 kb/s,648 kb/s,627 kb/s,649 kb/s,699 kb/s,623 kb/s,677 kb/s,646 kb/s,655 kb/s,726 kb/s,670 kb/s,,,,,,,,,,,,
2025-11-28 21:37:00,777 kb/s,712 kb/s,672 kb/s,629 kb/s,646 kb/s,697 kb/s,644 kb/s,671 kb/s,667 kb/s,638 kb/s,713 kb/s,672 kb/s,,,,,,,,,,,,
2025-11-28 21:37:15,789 kb/s,691 kb/s,662 kb/s,631 kb/s,643 kb/s,681 kb/s,647 kb/s,663 kb/s,673 kb/s,654 kb/s,693 kb/s,669 kb/s,,,,,,,,,,,,
2025-11-28 21:37:30,763 kb/s,708 kb/s,670 kb/s,630 kb/s,631 kb/s,702 kb/s,636 kb/s,676 kb/s,669 kb/s,651 kb/s,716 kb/s,644 kb/s,,,,,,,,,,,,
2025-11-28 21:37:45,801 kb/s,712 kb/s,646 kb/s,647 kb/s,669 kb/s,706 kb/s,621 kb/s,675 kb/s,648 kb/s,660 kb/s,711 kb/s,663 kb/s,,,,,,,,,,,,
2025-11-28 21:38:00,785 kb/s,701 kb/s,660 kb/s,648 kb/s,672 kb/s,696 kb/s,637 kb/s,674 kb/s,659 kb/s,650 kb/s,703 kb/s,667 kb/s,,,,,,,,,,,,
2025-11-28 21:38:15,791 kb/s,696 kb/s,653 kb/s,644 kb/s,661 kb/s,685 kb/s,632 kb/s,664 kb/s,661 kb/s,660 kb/s,683 kb/s,665 kb/s,,,,,,,,,,,,
2025-11-28 21:38:30,761 kb/s,714 kb/s,659 kb/s,629 kb/s,654 kb/s,704 kb/s,635 kb/s,688 kb/s,652 kb/s,653 kb/s,696 kb/s,652 kb/s,,,,,,,,,,,,
2025-11-28 21:38:45,784 kb/s,718 kb/s,636 kb/s,647 kb/s,679 kb/s,712 kb/s,619 kb/s,694 kb/s,636 kb/s,661 kb/s,690 kb/s,663 kb/s,,,,,,,,,,,,
2025-11-28 21:39:00,787 kb/s,710 kb/s,655 kb/s,649 kb/s,679 kb/s,703 kb/s,637 kb/s,681 kb/s,651 kb/s,644 kb/s,685 kb/s,660 kb/s,,,,,,,,,,,,
2025-11-28 21:39:15,793 kb/s,697 kb/s,651 kb/s,641 kb/s,673 kb/s,684 kb/s,639 kb/s,664 kb/s,652 kb/s,658 kb/s,666 kb/s,654 kb/s,,,,,,,,,,,,
2025-11-28 21:39:30,771 kb/s,709 kb/s,651 kb/s,625 kb/s,660 kb/s,698 kb/s,641 kb/s,692 kb/s,647 kb/s,648 kb/s,691 kb/s,644 kb/s,,,,,,,,,,,,
2025-11-28 21:39:45,798 kb/s,700 kb/s,634 kb/s,647 kb/s,677 kb/s,693 kb/s,630 kb/s,687 kb/s,647 kb/s,662 kb/s,695 kb/s,654 kb/s,,,,,,,,,,,,
2025-11-28 21:40:00,802 kb/s,695 kb/s,651 kb/s,648 kb/s,682 kb/s,682 kb/s,641 kb/s,683 kb/s,664 kb/s,640 kb/s,688 kb/s,651 kb/s,,,,,,,,,,,,
2025-11-28 21:40:15,818 kb/s,680 kb/s,652 kb/s,645 kb/s,677 kb/s,665 kb/s,634 kb/s,668 kb/s,661 kb/s,655 kb/s,678 kb/s,649 kb/s,,,,,,,,,,,,
2025-11-28 21:40:30,796 kb/s,702 kb/s,660 kb/s,639 kb/s,673 kb/s,672 kb/s,634 kb/s,684 kb/s,660 kb/s,645 kb/s,696 kb/s,639 kb/s,,,,,,,,,,,,
2025-11-28 21:40:45,816 kb/s,708 kb/s,645 kb/s,658 kb/s,695 kb/s,667 kb/s,617 kb/s,689 kb/s,653 kb/s,654 kb/s,699 kb/s,654 kb/s,,,,,,,,,,,,
2025-11-28 21:41:00,812 kb/s,702 kb/s,663 kb/s,667 kb/s,697 kb/s,662 kb/s,636 kb/s,685 kb/s,662 kb/s,629 kb/s,690 kb/s,648 kb/s,,,,,,,,,,,,
2025-11-28 21:41:15,818 kb/s,686 kb/s,657 kb/s,668 kb/s,697 kb/s,644 kb/s,634 kb/s,669 kb/s,666 kb/s,654 kb/s,676 kb/s,648 kb/s,,,,,,,,,,,,
2025-11-28 21:41:30,792 kb/s,699 kb/s,665 kb/s,661 kb/s,687 kb/s,656 kb/s,631 kb/s,685 kb/s,662 kb/s,656 kb/s,697 kb/s,630 kb/s,,,,,,,,,,,,
2025-11-28 21:41:45,824 kb/s,698 kb/s,642 kb/s,680 kb/s,706 kb/s,653 kb/s,609 kb/s,687 kb/s,644 kb/s,657 kb/s,705 kb/s,649 kb/s,,,,,,,,,,,,
2025-11-28 21:42:00,814 kb/s,700 kb/s,664 kb/s,676 kb/s,709 kb/s,642 kb/s,620 kb/s,681 kb/s,659 kb/s,641 kb/s,700 kb/s,645 kb/s,,,,,,,,,,,,
2025-11-28 21:42:15,815 kb/s,688 kb/s,657 kb/s,667 kb/s,701 kb/s,633 kb/s,625 kb/s,667 kb/s,663 kb/s,663 kb/s,690 kb/s,651 kb/s,,,,,,,,,,,,
2025-11-28 21:42:30,779 kb/s,718 kb/s,667 kb/s,654 kb/s,668 kb/s,644 kb/s,629 kb/s,690 kb/s,666 kb/s,655 kb/s,708 kb/s,639 kb/s,,,,,,,,,,,,
2025-11-28 21:42:45,808 kb/s,718 kb/s,645 kb/s,669 kb/s,688 kb/s,646 kb/s,610 kb/s,696 kb/s,659 kb/s,658 kb/s,707 kb/s,655 kb/s,,,,,,,,,,,,
2025-11-28 21:42:53,,,,,,,,,,,,,645 kb/s,669 kb/s,688 kb/s,655 kb/s,803 kb/s,702 kb/s,707 kb/s,690 kb/s,645 kb/s,651 kb/s,659 kb/s,610 kb/s
