"Time","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-nethermind:5054"", job=""cl-01-lighthouse-nethermind"", service=""cl-01-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-nethermind:5054"", job=""cl-02-lighthouse-nethermind"", service=""cl-02-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-nethermind:5054"", job=""cl-03-lighthouse-nethermind"", service=""cl-03-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-nethermind:5054"", job=""cl-04-lighthouse-nethermind"", service=""cl-04-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-nethermind:5054"", job=""cl-05-lighthouse-nethermind"", service=""cl-05-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-nethermind:5054"", job=""cl-06-lighthouse-nethermind"", service=""cl-06-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-nethermind:5054"", job=""cl-07-lighthouse-nethermind"", service=""cl-07-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-nethermind:5054"", job=""cl-08-lighthouse-nethermind"", service=""cl-08-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-nethermind:5054"", job=""cl-09-lighthouse-nethermind"", service=""cl-09-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-nethermind:5054"", job=""cl-10-lighthouse-nethermind"", service=""cl-10-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-nethermind:5054"", job=""cl-11-lighthouse-nethermind"", service=""cl-11-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-nethermind:5054"", job=""cl-12-lighthouse-nethermind"", service=""cl-12-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-nethermind:5054"", job=""cl-03-lighthouse-nethermind"", service=""cl-03-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-nethermind:5054"", job=""cl-04-lighthouse-nethermind"", service=""cl-04-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-nethermind:5054"", job=""cl-05-lighthouse-nethermind"", service=""cl-05-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-nethermind:5054"", job=""cl-12-lighthouse-nethermind"", service=""cl-12-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-nethermind:5054"", job=""cl-01-lighthouse-nethermind"", service=""cl-01-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-nethermind:5054"", job=""cl-11-lighthouse-nethermind"", service=""cl-11-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-nethermind:5054"", job=""cl-02-lighthouse-nethermind"", service=""cl-02-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-nethermind:5054"", job=""cl-08-lighthouse-nethermind"", service=""cl-08-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-nethermind:5054"", job=""cl-06-lighthouse-nethermind"", service=""cl-06-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-nethermind:5054"", job=""cl-10-lighthouse-nethermind"", service=""cl-10-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-nethermind:5054"", job=""cl-09-lighthouse-nethermind"", service=""cl-09-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-nethermind:5054"", job=""cl-07-lighthouse-nethermind"", service=""cl-07-lighthouse-nethermind"", supernode=""True""}"
2025-11-28 21:27:15,6.09 Mb/s,5.48 Mb/s,5.52 Mb/s,5.26 Mb/s,5.28 Mb/s,5.55 Mb/s,5.79 Mb/s,5.40 Mb/s,5.57 Mb/s,5.29 Mb/s,5.91 Mb/s,5.38 Mb/s,,,,,,,,,,,,
2025-11-28 21:27:30,5.84 Mb/s,5.29 Mb/s,5.11 Mb/s,5.03 Mb/s,5.03 Mb/s,5.37 Mb/s,5.09 Mb/s,5.21 Mb/s,5.13 Mb/s,5.08 Mb/s,5.70 Mb/s,5.15 Mb/s,,,,,,,,,,,,
2025-11-28 21:27:45,5.61 Mb/s,5.08 Mb/s,4.86 Mb/s,4.83 Mb/s,4.84 Mb/s,5.16 Mb/s,4.86 Mb/s,5.00 Mb/s,4.87 Mb/s,4.65 Mb/s,5.46 Mb/s,4.81 Mb/s,,,,,,,,,,,,
2025-11-28 21:28:00,5.12 Mb/s,4.50 Mb/s,4.67 Mb/s,4.62 Mb/s,4.61 Mb/s,4.73 Mb/s,4.67 Mb/s,4.57 Mb/s,4.68 Mb/s,4.42 Mb/s,5.00 Mb/s,4.60 Mb/s,,,,,,,,,,,,
2025-11-28 21:28:15,4.86 Mb/s,4.27 Mb/s,4.44 Mb/s,4.04 Mb/s,4.14 Mb/s,4.50 Mb/s,4.45 Mb/s,4.34 Mb/s,4.46 Mb/s,4.22 Mb/s,4.74 Mb/s,4.17 Mb/s,,,,,,,,,,,,
2025-11-28 21:28:30,4.63 Mb/s,4.06 Mb/s,4.03 Mb/s,3.80 Mb/s,3.92 Mb/s,4.18 Mb/s,4.02 Mb/s,4.13 Mb/s,4.02 Mb/s,4.01 Mb/s,4.55 Mb/s,3.94 Mb/s,,,,,,,,,,,,
2025-11-28 21:28:45,4.28 Mb/s,3.84 Mb/s,3.79 Mb/s,3.61 Mb/s,3.71 Mb/s,3.97 Mb/s,3.79 Mb/s,3.93 Mb/s,3.79 Mb/s,3.58 Mb/s,4.34 Mb/s,3.75 Mb/s,,,,,,,,,,,,
2025-11-28 21:29:00,3.82 Mb/s,3.40 Mb/s,3.61 Mb/s,3.39 Mb/s,3.50 Mb/s,3.54 Mb/s,3.60 Mb/s,3.50 Mb/s,3.46 Mb/s,3.36 Mb/s,3.75 Mb/s,3.54 Mb/s,,,,,,,,,,,,
2025-11-28 21:29:15,3.57 Mb/s,3.18 Mb/s,2.90 Mb/s,2.95 Mb/s,3.02 Mb/s,3.31 Mb/s,3.38 Mb/s,3.26 Mb/s,3.24 Mb/s,3.16 Mb/s,3.48 Mb/s,3.10 Mb/s,,,,,,,,,,,,
2025-11-28 21:29:30,3.32 Mb/s,3.00 Mb/s,2.69 Mb/s,2.72 Mb/s,2.80 Mb/s,3.11 Mb/s,2.95 Mb/s,3.06 Mb/s,2.82 Mb/s,2.94 Mb/s,3.24 Mb/s,2.72 Mb/s,,,,,,,,,,,,
2025-11-28 21:29:45,3.11 Mb/s,2.77 Mb/s,2.47 Mb/s,2.52 Mb/s,2.59 Mb/s,2.90 Mb/s,2.59 Mb/s,2.85 Mb/s,2.57 Mb/s,2.52 Mb/s,3.01 Mb/s,2.53 Mb/s,,,,,,,,,,,,
2025-11-28 21:30:00,2.65 Mb/s,2.34 Mb/s,2.28 Mb/s,2.31 Mb/s,2.38 Mb/s,2.47 Mb/s,2.39 Mb/s,2.42 Mb/s,2.38 Mb/s,2.30 Mb/s,2.39 Mb/s,2.31 Mb/s,,,,,,,,,,,,
2025-11-28 21:30:15,2.28 Mb/s,2.11 Mb/s,2.06 Mb/s,1.86 Mb/s,1.94 Mb/s,2.24 Mb/s,2.17 Mb/s,2.19 Mb/s,2.17 Mb/s,2.11 Mb/s,2.16 Mb/s,1.89 Mb/s,,,,,,,,,,,,
2025-11-28 21:30:30,2.06 Mb/s,1.90 Mb/s,1.64 Mb/s,1.65 Mb/s,1.71 Mb/s,1.90 Mb/s,1.74 Mb/s,1.99 Mb/s,1.71 Mb/s,1.87 Mb/s,1.97 Mb/s,1.51 Mb/s,,,,,,,,,,,,
2025-11-28 21:30:45,1.84 Mb/s,1.66 Mb/s,1.42 Mb/s,1.45 Mb/s,1.50 Mb/s,1.67 Mb/s,1.38 Mb/s,1.78 Mb/s,1.47 Mb/s,1.45 Mb/s,1.73 Mb/s,1.32 Mb/s,,,,,,,,,,,,
2025-11-28 21:31:00,1.37 Mb/s,1.23 Mb/s,1.22 Mb/s,1.25 Mb/s,1.28 Mb/s,1.24 Mb/s,1.18 Mb/s,1.36 Mb/s,1.26 Mb/s,1.07 Mb/s,1.28 Mb/s,1.11 Mb/s,,,,,,,,,,,,
2025-11-28 21:31:15,1.13 Mb/s,1.00 Mb/s,876 kb/s,814 kb/s,923 kb/s,1.01 Mb/s,976 kb/s,998 kb/s,1.02 Mb/s,882 kb/s,1.06 Mb/s,765 kb/s,,,,,,,,,,,,
2025-11-28 21:31:30,951 kb/s,886 kb/s,884 kb/s,809 kb/s,910 kb/s,895 kb/s,843 kb/s,888 kb/s,879 kb/s,746 kb/s,926 kb/s,746 kb/s,,,,,,,,,,,,
2025-11-28 21:31:45,976 kb/s,889 kb/s,858 kb/s,827 kb/s,922 kb/s,888 kb/s,817 kb/s,891 kb/s,874 kb/s,749 kb/s,928 kb/s,759 kb/s,,,,,,,,,,,,
2025-11-28 21:32:00,972 kb/s,887 kb/s,870 kb/s,830 kb/s,930 kb/s,873 kb/s,838 kb/s,888 kb/s,891 kb/s,731 kb/s,932 kb/s,766 kb/s,,,,,,,,,,,,
2025-11-28 21:32:15,973 kb/s,874 kb/s,867 kb/s,828 kb/s,923 kb/s,852 kb/s,836 kb/s,865 kb/s,898 kb/s,747 kb/s,912 kb/s,764 kb/s,,,,,,,,,,,,
2025-11-28 21:32:30,950 kb/s,884 kb/s,869 kb/s,817 kb/s,913 kb/s,864 kb/s,840 kb/s,881 kb/s,891 kb/s,745 kb/s,927 kb/s,749 kb/s,,,,,,,,,,,,
2025-11-28 21:32:45,971 kb/s,881 kb/s,850 kb/s,839 kb/s,930 kb/s,864 kb/s,823 kb/s,881 kb/s,874 kb/s,756 kb/s,926 kb/s,755 kb/s,,,,,,,,,,,,
2025-11-28 21:33:00,972 kb/s,882 kb/s,870 kb/s,847 kb/s,933 kb/s,850 kb/s,835 kb/s,883 kb/s,889 kb/s,741 kb/s,917 kb/s,761 kb/s,,,,,,,,,,,,
2025-11-28 21:33:15,981 kb/s,850 kb/s,864 kb/s,841 kb/s,925 kb/s,832 kb/s,834 kb/s,872 kb/s,892 kb/s,763 kb/s,900 kb/s,767 kb/s,,,,,,,,,,,,
2025-11-28 21:33:30,962 kb/s,875 kb/s,871 kb/s,830 kb/s,907 kb/s,854 kb/s,833 kb/s,886 kb/s,889 kb/s,765 kb/s,918 kb/s,750 kb/s,,,,,,,,,,,,
2025-11-28 21:33:45,984 kb/s,881 kb/s,846 kb/s,845 kb/s,933 kb/s,864 kb/s,822 kb/s,880 kb/s,875 kb/s,765 kb/s,915 kb/s,758 kb/s,,,,,,,,,,,,
2025-11-28 21:34:00,978 kb/s,875 kb/s,866 kb/s,846 kb/s,936 kb/s,863 kb/s,843 kb/s,880 kb/s,899 kb/s,750 kb/s,910 kb/s,758 kb/s,,,,,,,,,,,,
2025-11-28 21:34:15,981 kb/s,857 kb/s,869 kb/s,839 kb/s,929 kb/s,849 kb/s,843 kb/s,861 kb/s,895 kb/s,767 kb/s,905 kb/s,760 kb/s,,,,,,,,,,,,
2025-11-28 21:34:30,971 kb/s,880 kb/s,871 kb/s,837 kb/s,898 kb/s,859 kb/s,856 kb/s,878 kb/s,894 kb/s,763 kb/s,921 kb/s,741 kb/s,,,,,,,,,,,,
2025-11-28 21:34:45,999 kb/s,881 kb/s,846 kb/s,851 kb/s,926 kb/s,858 kb/s,839 kb/s,887 kb/s,879 kb/s,762 kb/s,921 kb/s,755 kb/s,,,,,,,,,,,,
2025-11-28 21:35:00,992 kb/s,871 kb/s,865 kb/s,852 kb/s,929 kb/s,849 kb/s,854 kb/s,887 kb/s,903 kb/s,747 kb/s,925 kb/s,751 kb/s,,,,,,,,,,,,
2025-11-28 21:35:15,998 kb/s,865 kb/s,858 kb/s,844 kb/s,931 kb/s,835 kb/s,853 kb/s,869 kb/s,899 kb/s,770 kb/s,909 kb/s,747 kb/s,,,,,,,,,,,,
2025-11-28 21:35:30,980 kb/s,876 kb/s,859 kb/s,836 kb/s,910 kb/s,848 kb/s,857 kb/s,891 kb/s,892 kb/s,768 kb/s,934 kb/s,727 kb/s,,,,,,,,,,,,
2025-11-28 21:35:45,1.00 Mb/s,881 kb/s,838 kb/s,852 kb/s,938 kb/s,848 kb/s,840 kb/s,888 kb/s,888 kb/s,766 kb/s,933 kb/s,744 kb/s,,,,,,,,,,,,
2025-11-28 21:36:00,987 kb/s,883 kb/s,855 kb/s,857 kb/s,940 kb/s,844 kb/s,851 kb/s,879 kb/s,907 kb/s,747 kb/s,926 kb/s,745 kb/s,,,,,,,,,,,,
2025-11-28 21:36:15,1.00 Mb/s,870 kb/s,853 kb/s,850 kb/s,943 kb/s,833 kb/s,850 kb/s,863 kb/s,907 kb/s,762 kb/s,901 kb/s,741 kb/s,,,,,,,,,,,,
2025-11-28 21:36:30,973 kb/s,886 kb/s,860 kb/s,837 kb/s,939 kb/s,845 kb/s,856 kb/s,882 kb/s,907 kb/s,762 kb/s,919 kb/s,728 kb/s,,,,,,,,,,,,
2025-11-28 21:36:45,995 kb/s,882 kb/s,844 kb/s,858 kb/s,961 kb/s,855 kb/s,830 kb/s,877 kb/s,893 kb/s,768 kb/s,918 kb/s,742 kb/s,,,,,,,,,,,,
2025-11-28 21:37:00,998 kb/s,875 kb/s,857 kb/s,862 kb/s,965 kb/s,848 kb/s,843 kb/s,874 kb/s,902 kb/s,751 kb/s,917 kb/s,743 kb/s,,,,,,,,,,,,
2025-11-28 21:37:15,999 kb/s,867 kb/s,855 kb/s,850 kb/s,960 kb/s,834 kb/s,839 kb/s,856 kb/s,899 kb/s,768 kb/s,906 kb/s,742 kb/s,,,,,,,,,,,,
2025-11-28 21:37:30,977 kb/s,887 kb/s,863 kb/s,833 kb/s,945 kb/s,847 kb/s,850 kb/s,882 kb/s,895 kb/s,766 kb/s,927 kb/s,737 kb/s,,,,,,,,,,,,
2025-11-28 21:37:45,990 kb/s,884 kb/s,849 kb/s,839 kb/s,946 kb/s,846 kb/s,839 kb/s,885 kb/s,883 kb/s,765 kb/s,930 kb/s,749 kb/s,,,,,,,,,,,,
2025-11-28 21:38:00,996 kb/s,884 kb/s,874 kb/s,844 kb/s,946 kb/s,843 kb/s,852 kb/s,878 kb/s,905 kb/s,747 kb/s,928 kb/s,745 kb/s,,,,,,,,,,,,
2025-11-28 21:38:15,996 kb/s,866 kb/s,870 kb/s,834 kb/s,948 kb/s,825 kb/s,852 kb/s,862 kb/s,905 kb/s,763 kb/s,916 kb/s,744 kb/s,,,,,,,,,,,,
2025-11-28 21:38:30,972 kb/s,879 kb/s,881 kb/s,828 kb/s,922 kb/s,842 kb/s,847 kb/s,878 kb/s,900 kb/s,762 kb/s,942 kb/s,731 kb/s,,,,,,,,,,,,
2025-11-28 21:38:45,1.00 Mb/s,876 kb/s,860 kb/s,841 kb/s,940 kb/s,836 kb/s,829 kb/s,871 kb/s,883 kb/s,768 kb/s,952 kb/s,753 kb/s,,,,,,,,,,,,
2025-11-28 21:39:00,998 kb/s,878 kb/s,872 kb/s,844 kb/s,938 kb/s,835 kb/s,843 kb/s,873 kb/s,902 kb/s,750 kb/s,950 kb/s,756 kb/s,,,,,,,,,,,,
2025-11-28 21:39:15,994 kb/s,860 kb/s,868 kb/s,836 kb/s,937 kb/s,824 kb/s,835 kb/s,856 kb/s,899 kb/s,764 kb/s,935 kb/s,760 kb/s,,,,,,,,,,,,
2025-11-28 21:39:30,1.04 Mb/s,947 kb/s,950 kb/s,899 kb/s,982 kb/s,912 kb/s,901 kb/s,927 kb/s,965 kb/s,833 kb/s,1.01 Mb/s,807 kb/s,,,,,,,,,,,,
2025-11-28 21:39:45,1.06 Mb/s,957 kb/s,927 kb/s,908 kb/s,1.01 Mb/s,924 kb/s,886 kb/s,932 kb/s,942 kb/s,829 kb/s,1.00 Mb/s,829 kb/s,,,,,,,,,,,,
2025-11-28 21:40:00,1.06 Mb/s,950 kb/s,950 kb/s,911 kb/s,1.01 Mb/s,926 kb/s,902 kb/s,931 kb/s,958 kb/s,815 kb/s,1.00 Mb/s,832 kb/s,,,,,,,,,,,,
2025-11-28 21:40:15,1.06 Mb/s,939 kb/s,941 kb/s,903 kb/s,1.00 Mb/s,920 kb/s,901 kb/s,918 kb/s,968 kb/s,831 kb/s,978 kb/s,835 kb/s,,,,,,,,,,,,
2025-11-28 21:40:30,1.03 Mb/s,955 kb/s,948 kb/s,888 kb/s,982 kb/s,949 kb/s,907 kb/s,944 kb/s,957 kb/s,836 kb/s,998 kb/s,818 kb/s,,,,,,,,,,,,
2025-11-28 21:40:45,1.06 Mb/s,951 kb/s,930 kb/s,896 kb/s,996 kb/s,953 kb/s,894 kb/s,945 kb/s,940 kb/s,843 kb/s,996 kb/s,831 kb/s,,,,,,,,,,,,
2025-11-28 21:41:00,1.06 Mb/s,944 kb/s,945 kb/s,894 kb/s,996 kb/s,947 kb/s,911 kb/s,942 kb/s,961 kb/s,832 kb/s,1000 kb/s,837 kb/s,,,,,,,,,,,,
2025-11-28 21:41:15,1.06 Mb/s,935 kb/s,941 kb/s,884 kb/s,985 kb/s,937 kb/s,911 kb/s,927 kb/s,964 kb/s,845 kb/s,983 kb/s,837 kb/s,,,,,,,,,,,,
2025-11-28 21:41:30,1.04 Mb/s,958 kb/s,943 kb/s,867 kb/s,967 kb/s,961 kb/s,919 kb/s,950 kb/s,957 kb/s,843 kb/s,1000 kb/s,824 kb/s,,,,,,,,,,,,
2025-11-28 21:41:45,1.06 Mb/s,962 kb/s,929 kb/s,876 kb/s,988 kb/s,963 kb/s,909 kb/s,951 kb/s,952 kb/s,851 kb/s,996 kb/s,838 kb/s,,,,,,,,,,,,
2025-11-28 21:42:00,1.06 Mb/s,955 kb/s,941 kb/s,888 kb/s,986 kb/s,963 kb/s,933 kb/s,948 kb/s,966 kb/s,832 kb/s,993 kb/s,844 kb/s,,,,,,,,,,,,
2025-11-28 21:42:15,1.07 Mb/s,942 kb/s,936 kb/s,883 kb/s,981 kb/s,948 kb/s,927 kb/s,930 kb/s,970 kb/s,842 kb/s,972 kb/s,841 kb/s,,,,,,,,,,,,
2025-11-28 21:42:30,1.05 Mb/s,950 kb/s,940 kb/s,872 kb/s,981 kb/s,972 kb/s,929 kb/s,950 kb/s,960 kb/s,845 kb/s,993 kb/s,823 kb/s,,,,,,,,,,,,
2025-11-28 21:42:45,1.07 Mb/s,954 kb/s,921 kb/s,887 kb/s,1.00 Mb/s,972 kb/s,918 kb/s,949 kb/s,941 kb/s,846 kb/s,994 kb/s,838 kb/s,,,,,,,,,,,,
2025-11-28 21:42:53,,,,,,,,,,,,,921 kb/s,887 kb/s,1.00 Mb/s,838 kb/s,1.08 Mb/s,992 kb/s,957 kb/s,942 kb/s,967 kb/s,827 kb/s,941 kb/s,918 kb/s
